ID,CountDate,TreatyA8,TreatyA78C,TreatyA78D2,TreatyA78D3,TreatyA78D478O,TreatyA78D5,SportA78D2,SportA78D478O,BakerTrap,Comment
17305,6/15/1995,0,0,0,0,0,0,0,0,0,
17306,6/16/1995,0,0,0,0,0,0,0,0,0,
17307,6/17/1995,0,0,0,0,0,0,0,0,0,
17308,6/18/1995,0,0,0,0,0,0,0,0,0,
17309,6/19/1995,0,0,0,0,0,0,0,0,0,
17310,6/20/1995,0,0,0,0,0,0,0,0,0,
17311,6/21/1995,0,5,0,0,0,0,0,0,0,
17312,6/22/1995,0,0,0,0,0,0,0,0,0,
17313,6/23/1995,0,0,0,0,0,0,0,0,0,
17314,6/24/1995,0,0,0,0,0,0,0,0,0,
17315,6/25/1995,0,0,0,0,0,0,0,0,0,
17316,6/26/1995,0,0,0,0,0,0,0,0,0,
17317,6/27/1995,0,0,0,0,0,0,0,0,53,
17318,6/28/1995,0,0,0,0,0,0,0,0,0,
17319,6/29/1995,0,0,0,0,0,0,0,0,0,
17320,6/30/1995,0,0,0,0,0,0,0,0,143,
17321,7/1/1995,0,0,0,0,0,0,0,1,0,
17322,7/2/1995,0,0,0,0,0,0,0,1,0,
17323,7/3/1995,0,0,0,0,0,0,0,0,533,
17324,7/4/1995,0,0,0,0,0,0,0,0,0,
17325,7/5/1995,0,3,0,0,0,0,0,0,128,
17326,7/6/1995,0,0,0,0,0,0,0,0,26,
17327,7/7/1995,0,0,0,0,0,0,0,0,0,
17328,7/8/1995,0,0,0,0,0,0,0,0,0,
17329,7/9/1995,0,0,0,0,0,0,0,0,0,
17330,7/10/1995,0,0,0,0,0,0,0,0,350,
17331,7/11/1995,0,0,0,0,0,0,0,0,58,
17332,7/12/1995,0,1,0,0,0,0,0,0,124,
17333,7/13/1995,0,0,0,0,0,0,0,0,0,
17334,7/14/1995,0,0,0,0,0,0,0,0,105,
17335,7/15/1995,0,0,0,0,0,0,0,0,0,
17336,7/16/1995,0,0,0,0,0,0,0,0,0,
17337,7/17/1995,0,0,0,0,0,0,0,0,0,
17338,7/18/1995,0,0,0,0,0,0,0,0,262,
17339,7/19/1995,0,0,0,0,0,0,0,0,38,
17340,7/20/1995,0,0,0,0,0,0,0,0,0,
17341,7/21/1995,0,0,0,0,0,0,0,0,57,
17342,7/22/1995,0,0,0,0,0,0,0,0,0,
17343,7/23/1995,0,0,0,0,0,0,0,0,0,
17344,7/24/1995,0,0,0,0,0,0,0,0,63,
17345,7/25/1995,0,0,0,0,0,0,0,0,33,
17346,7/26/1995,0,0,0,0,0,0,0,0,0,
17347,7/27/1995,0,0,0,0,0,0,0,0,49,
17348,7/28/1995,0,0,0,0,0,0,0,0,25,
17349,7/29/1995,0,0,0,0,0,0,0,0,0,
17350,7/30/1995,0,0,0,0,0,0,0,0,0,
17351,7/31/1995,0,0,0,0,0,0,0,0,36,
17352,8/1/1995,0,0,0,0,0,0,0,0,11,
17353,8/2/1995,0,0,0,0,0,0,0,0,0,
17354,8/3/1995,0,0,0,0,0,0,0,0,22,
17355,8/4/1995,0,0,0,0,0,0,0,0,0,
17356,8/5/1995,0,0,0,0,0,0,0,0,0,
17357,8/6/1995,0,0,0,0,0,0,0,0,0,
17358,8/7/1995,0,0,0,0,0,0,0,0,18,
17359,8/8/1995,0,0,0,0,0,0,0,0,0,
17360,8/9/1995,0,0,0,0,0,0,0,0,27,
17361,8/10/1995,0,0,0,0,0,0,0,0,0,
17362,8/11/1995,0,0,0,0,0,0,0,0,0,
17363,8/12/1995,0,0,0,0,0,0,0,0,0,
17364,8/13/1995,0,0,0,0,0,0,0,0,0,
17365,8/14/1995,0,0,0,0,0,0,0,0,0,
17366,8/15/1995,0,0,0,0,0,0,0,0,0,
17367,8/16/1995,0,0,0,0,0,0,0,0,0,
17368,8/17/1995,0,0,0,0,0,0,0,0,0,
17369,8/18/1995,0,0,0,0,0,0,0,0,0,
17370,8/19/1995,0,0,0,0,0,0,0,0,0,
17371,8/20/1995,0,0,0,0,0,0,0,0,0,
17372,8/21/1995,0,0,0,0,1,0,0,0,14,
17373,8/22/1995,0,0,0,0,0,0,0,0,0,
17374,8/23/1995,0,0,2,1,0,0,0,0,0,
17375,8/24/1995,0,0,0,1,0,0,0,0,0,
17376,8/25/1995,0,0,0,0,0,0,0,0,0,
17377,8/26/1995,0,0,0,0,0,0,0,0,0,
17378,8/27/1995,0,0,0,0,0,0,0,0,0,
17379,8/28/1995,0,0,0,0,0,0,0,0,0,
17380,8/29/1995,0,0,0,1,0,0,0,0,4,
17381,8/30/1995,0,0,0,2,0,0,0,0,0,
17382,8/31/1995,0,0,0,0,0,0,0,0,0,
17383,9/1/1995,0,0,0,0,0,0,0,0,2,
17384,9/2/1995,0,0,0,0,0,0,0,0,0,
17385,9/3/1995,0,0,0,0,0,0,0,0,0,
17386,9/4/1995,0,0,0,4,0,0,0,0,0,
17387,9/5/1995,0,0,0,1,0,0,0,0,0,
17388,9/6/1995,0,0,0,0,0,0,0,0,0,
17389,9/7/1995,0,0,0,0,0,0,0,0,0,
17390,9/8/1995,0,0,0,1,0,0,0,0,0,
17391,9/9/1995,0,0,0,0,0,0,0,0,0,
17392,9/10/1995,0,0,0,0,0,0,0,0,0,
17393,9/11/1995,0,0,1,0,0,0,0,0,0,
17394,9/12/1995,0,0,0,0,0,0,0,0,0,
17395,9/13/1995,0,0,0,0,0,0,0,0,0,
17396,9/14/1995,0,0,0,0,0,0,0,0,0,
17397,9/15/1995,0,0,0,0,0,0,0,0,0,
17398,9/16/1995,0,0,0,0,0,0,0,0,0,
17399,9/17/1995,0,0,0,0,0,0,0,0,0,
17400,9/18/1995,0,0,0,0,0,0,0,0,0,
17401,9/19/1995,0,0,0,0,0,0,0,0,0,
17402,9/20/1995,0,0,0,0,0,0,0,0,0,
17403,9/21/1995,0,0,0,0,0,0,0,0,0,
17404,9/22/1995,0,0,0,0,0,0,0,0,0,
17405,9/23/1995,0,0,0,0,0,0,0,0,0,
17406,9/24/1995,0,0,0,0,0,0,0,0,0,
17407,9/25/1995,0,0,0,0,0,0,0,0,0,
17408,9/26/1995,0,0,0,0,0,0,0,0,0,
17409,9/27/1995,0,0,0,0,0,0,0,0,0,
17410,9/28/1995,0,0,0,0,0,0,0,0,0,
17411,9/29/1995,0,0,0,0,0,0,0,0,0,
17412,9/30/1995,0,0,0,0,0,0,0,0,0,
17413,10/1/1995,0,0,0,0,0,0,0,0,0,
17414,10/2/1995,0,0,0,0,0,0,0,0,0,
17415,10/3/1995,0,0,0,0,0,0,0,0,0,
17416,10/4/1995,0,0,0,0,0,0,0,0,0,
17417,10/5/1995,0,0,0,0,0,0,0,0,0,
17418,10/6/1995,0,0,0,0,0,0,0,0,0,
17419,10/7/1995,0,0,0,0,0,0,0,0,0,
17420,10/8/1995,0,0,0,0,0,0,0,0,0,
17421,10/9/1995,0,0,0,0,0,0,0,0,0,
17422,10/10/1995,0,0,0,0,0,0,0,0,0,
17423,10/11/1995,0,0,0,0,0,0,0,0,0,
17424,10/12/1995,0,0,0,0,0,0,0,0,0,
17425,10/13/1995,0,0,0,0,0,0,0,0,0,
17426,10/14/1995,0,0,0,0,0,0,0,0,0,
17427,10/15/1995,0,0,0,0,0,0,0,0,0,
17428,10/16/1995,0,0,0,0,0,0,0,0,0,
17429,10/17/1995,0,0,0,0,0,0,0,0,0,
17430,10/18/1995,0,0,0,0,0,0,0,0,0,
17431,10/19/1995,0,0,0,0,0,0,0,0,0,
17432,10/20/1995,0,0,0,0,0,0,0,0,0,
17433,10/21/1995,0,0,0,0,0,0,0,0,0,
17434,10/22/1995,0,0,0,0,0,0,0,0,0,
17435,10/23/1995,0,0,0,0,0,0,0,0,0,
17436,10/24/1995,0,0,0,0,0,0,0,0,0,
17437,10/25/1995,0,0,0,0,0,0,0,0,0,
17438,10/26/1995,0,0,0,0,0,0,0,0,0,
17439,10/27/1995,0,0,0,0,0,0,0,0,0,
17440,10/28/1995,0,0,0,0,0,0,0,0,0,
17441,10/29/1995,0,0,0,0,0,0,0,0,0,
17442,10/30/1995,0,0,0,0,0,0,0,0,0,
17443,10/31/1995,0,0,0,0,0,0,0,0,0,
17444,6/1/1996,0,0,0,0,0,0,0,0,0,
17445,6/2/1996,0,0,0,0,0,0,0,0,0,
17446,6/3/1996,0,0,0,0,0,0,0,0,0,
17447,6/4/1996,0,0,0,0,0,0,0,0,0,
17448,6/5/1996,0,0,0,0,0,0,0,0,0,
17449,6/6/1996,0,0,0,0,0,0,0,0,0,
17450,6/7/1996,0,0,0,0,0,0,0,0,0,
17451,6/8/1996,0,0,0,0,0,0,0,0,0,
17452,6/9/1996,0,0,0,0,0,0,0,0,0,
17453,6/10/1996,0,0,0,0,0,0,0,0,0,
17454,6/11/1996,0,0,0,0,0,0,0,0,0,
17455,6/12/1996,0,0,0,0,0,0,0,0,0,
17456,6/13/1996,0,0,0,0,0,0,0,0,0,
17457,6/14/1996,0,0,0,0,0,0,0,0,0,
17458,6/15/1996,0,0,0,0,0,0,0,0,0,
17459,6/16/1996,0,0,0,0,0,0,0,0,0,
17460,6/17/1996,0,0,0,0,0,0,0,0,0,
17461,6/18/1996,0,0,0,0,0,0,0,0,0,
17462,6/19/1996,0,0,0,0,0,0,0,0,0,
17463,6/20/1996,0,0,0,0,0,0,0,0,0,
17464,6/21/1996,0,0,0,0,0,0,0,0,0,
17465,6/22/1996,0,0,0,0,0,0,0,0,0,
17466,6/23/1996,0,0,0,0,0,0,0,0,0,
17467,6/24/1996,0,0,0,0,0,0,0,0,30,
17468,6/25/1996,0,0,0,0,0,0,0,0,90,
17469,6/26/1996,0,0,0,0,0,0,0,0,0,
17470,6/27/1996,0,0,0,0,0,0,0,0,205,
17471,6/28/1996,0,0,0,0,0,0,0,0,62,
17472,6/29/1996,0,0,0,0,0,0,0,0,0,
17473,6/30/1996,0,0,0,0,0,0,0,0,0,
17474,7/1/1996,0,0,0,0,0,0,0,0,62,
17475,7/2/1996,0,0,0,0,0,0,0,0,271,
17476,7/3/1996,0,2,0,0,0,0,0,0,205,
17477,7/4/1996,0,0,0,0,0,0,0,0,116,
17478,7/5/1996,0,0,0,0,0,0,0,0,55,
17479,7/6/1996,0,0,0,0,0,0,0,0,0,
17480,7/7/1996,0,0,0,0,0,0,0,0,0,
17481,7/8/1996,0,0,0,0,0,0,0,0,766,
17482,7/9/1996,0,0,0,0,0,0,0,0,692,
17483,7/10/1996,0,3,0,0,0,0,0,0,319,
17484,7/11/1996,0,0,0,0,0,0,0,0,0,
17485,7/12/1996,0,0,0,0,0,0,0,0,608,
17486,7/13/1996,0,0,0,0,0,0,0,0,131,
17487,7/14/1996,0,0,0,0,0,0,0,0,0,
17488,7/15/1996,0,0,0,0,0,0,0,0,617,
17489,7/16/1996,0,0,0,0,0,0,0,0,365,
17490,7/17/1996,0,1,0,0,0,0,0,0,349,
17491,7/18/1996,0,0,0,0,0,0,0,0,395,
17492,7/19/1996,0,0,0,0,0,0,0,0,90,
17493,7/20/1996,0,0,0,0,0,0,0,0,131,
17494,7/21/1996,0,0,0,0,0,0,0,0,408,
17495,7/22/1996,0,0,0,0,0,0,0,0,646,
17496,7/23/1996,0,0,0,0,0,0,0,0,305,
17497,7/24/1996,0,0,0,0,0,0,0,0,90,
17498,7/25/1996,0,0,0,0,0,0,0,0,108,
17499,7/26/1996,0,0,0,0,0,0,0,0,0,
17500,7/27/1996,0,0,0,0,0,0,0,0,0,
17501,7/28/1996,0,0,0,0,0,0,0,0,0,
17502,7/29/1996,0,0,0,0,0,0,0,0,182,
17503,7/30/1996,0,0,0,0,0,0,0,0,287,
17504,7/31/1996,0,0,0,0,0,0,0,0,0,
17505,8/1/1996,0,0,0,0,0,0,0,0,0,
17506,8/2/1996,0,0,0,0,0,0,0,0,60,
17507,8/3/1996,0,0,0,0,0,0,0,0,0,
17508,8/4/1996,0,0,0,0,0,0,0,0,0,
17509,8/5/1996,0,0,0,0,0,0,0,0,0,
17510,8/6/1996,0,0,0,0,0,0,0,0,0,
17511,8/7/1996,0,0,0,0,0,0,0,0,15,
17512,8/8/1996,0,0,0,0,0,0,0,0,0,
17513,8/9/1996,0,0,0,0,0,0,0,0,30,
17514,8/10/1996,0,0,0,0,0,0,0,0,0,
17515,8/11/1996,0,0,0,0,0,0,0,0,0,
17516,8/12/1996,0,0,0,0,0,0,0,0,34,
17517,8/13/1996,0,0,0,0,0,0,0,0,0,
17518,8/14/1996,0,0,0,0,0,0,0,0,4,
17519,8/15/1996,0,0,0,0,0,0,0,0,0,
17520,8/16/1996,0,0,0,0,0,0,0,0,0,
17521,8/17/1996,0,0,0,0,0,0,0,0,0,
17522,8/18/1996,0,0,0,0,0,0,0,0,0,
17523,8/19/1996,0,0,0,0,0,0,0,0,0,
17524,8/20/1996,0,0,0,0,0,0,0,0,0,
17525,8/21/1996,0,0,0,0,0,0,0,0,0,
17526,8/22/1996,0,0,0,0,0,0,0,0,0,
17527,8/23/1996,0,0,0,0,0,0,0,0,0,
17528,8/24/1996,0,0,0,0,0,0,0,0,0,
17529,8/25/1996,0,0,0,0,0,0,0,0,0,
17530,8/26/1996,0,0,0,0,0,0,0,0,32,
17531,8/27/1996,0,0,0,0,0,0,0,0,0,
17532,8/28/1996,0,0,0,0,0,0,0,0,0,
17533,8/29/1996,0,0,0,0,0,0,0,0,0,
17534,8/30/1996,0,0,0,0,0,0,0,0,1,
17535,8/31/1996,0,0,0,0,0,0,0,0,0,
17536,9/1/1996,0,0,0,0,0,0,0,0,0,
17537,9/2/1996,0,0,0,0,0,0,0,0,0,
17538,9/3/1996,0,0,0,0,0,0,0,0,1,
17539,9/4/1996,0,0,0,0,0,0,0,0,0,
17540,9/5/1996,0,0,0,0,0,0,0,0,0,
17541,9/6/1996,0,0,0,0,0,0,0,0,2,
17542,9/7/1996,0,0,0,0,0,0,0,0,0,
17543,9/8/1996,0,0,0,0,0,0,0,0,0,
17544,9/9/1996,0,0,0,0,0,0,0,0,2,
17545,9/10/1996,0,0,0,0,0,0,0,0,0,
17546,9/11/1996,0,0,0,0,0,0,0,0,0,
17547,9/12/1996,0,0,0,0,0,0,0,0,0,
17548,9/13/1996,0,0,0,0,0,0,0,0,0,
17549,9/14/1996,0,0,0,0,0,0,0,0,0,
17550,9/15/1996,0,0,0,0,0,0,0,0,0,
17551,9/16/1996,0,0,0,0,0,0,0,0,0,
17552,9/17/1996,0,0,0,0,0,0,0,0,0,
17553,9/18/1996,0,0,0,0,0,0,0,0,2,
17554,9/19/1996,0,0,0,0,0,0,0,0,0,
17555,9/20/1996,0,0,0,0,0,0,0,0,0,
17556,9/21/1996,0,0,0,0,0,0,0,0,0,
17557,9/22/1996,0,0,0,0,0,0,0,0,0,
17558,9/23/1996,0,0,0,0,0,0,0,0,0,
17559,9/24/1996,0,0,0,0,0,0,0,0,0,
17560,9/25/1996,0,0,0,0,0,0,0,0,0,
17561,9/26/1996,0,0,0,0,0,0,0,0,0,
17562,9/27/1996,0,0,0,0,0,0,0,0,0,
17563,9/28/1996,0,0,0,0,0,0,0,0,0,
17564,9/29/1996,0,0,0,0,0,0,0,0,0,
17565,9/30/1996,0,0,0,0,0,0,0,0,1,
17566,10/1/1996,0,0,0,0,0,0,0,0,0,
17567,10/2/1996,0,0,0,0,0,0,0,0,0,
17568,10/3/1996,0,0,0,0,0,0,0,0,0,
17569,10/4/1996,0,0,0,0,0,0,0,0,0,
17570,10/5/1996,0,0,0,0,0,0,0,0,0,
17571,10/6/1996,0,0,0,0,0,0,0,0,0,
17572,10/7/1996,0,0,0,0,0,0,0,0,0,
17573,10/8/1996,0,0,0,0,0,0,0,0,0,
17574,10/9/1996,0,0,0,0,0,0,0,0,0,
17575,10/10/1996,0,0,0,0,0,0,0,0,0,
17576,10/11/1996,0,0,0,0,0,0,0,0,0,
17577,10/12/1996,0,0,0,0,0,0,0,0,0,
17578,10/13/1996,0,0,0,0,0,0,0,0,0,
17579,10/14/1996,0,0,0,0,0,0,0,0,0,
17580,10/15/1996,0,0,0,0,0,0,0,0,0,
17581,10/16/1996,0,0,0,0,0,0,0,0,0,
17582,10/17/1996,0,0,0,0,0,0,0,0,0,
17583,10/18/1996,0,0,0,0,0,0,0,0,0,
17584,10/19/1996,0,0,0,0,0,0,0,0,0,
17585,10/20/1996,0,0,0,0,0,0,0,0,0,
17586,10/21/1996,0,0,0,0,0,0,0,0,0,
17587,10/22/1996,0,0,0,0,0,0,0,0,0,
17588,10/23/1996,0,0,0,0,0,0,0,0,0,
17589,10/24/1996,0,0,0,0,0,0,0,0,0,
17590,10/25/1996,0,0,0,0,0,0,0,0,0,
17591,10/26/1996,0,0,0,0,0,0,0,0,0,
17592,10/27/1996,0,0,0,0,0,0,0,0,0,
17593,10/28/1996,0,0,0,0,0,0,0,0,0,
17594,10/29/1996,0,0,0,0,0,0,0,0,0,
17595,10/30/1996,0,0,0,0,0,0,0,0,0,
17596,10/31/1996,0,0,0,0,0,0,0,0,0,
17597,6/1/1997,0,0,0,0,0,0,0,0,0,
17598,6/2/1997,0,0,0,0,0,0,0,0,0,
17599,6/3/1997,0,0,0,0,0,0,0,0,0,
17600,6/4/1997,0,0,0,0,0,0,0,0,0,
17601,6/5/1997,0,0,0,0,0,0,0,0,0,
17602,6/6/1997,0,0,0,0,0,0,0,0,0,
17603,6/7/1997,0,0,0,0,0,0,0,0,0,
17604,6/8/1997,0,0,0,0,0,0,0,0,0,
17605,6/9/1997,0,0,0,0,0,0,0,0,0,
17606,6/10/1997,0,0,0,0,0,0,0,0,0,
17607,6/11/1997,0,0,0,0,0,0,0,0,0,
17608,6/12/1997,0,0,0,0,0,0,0,0,0,
17609,6/13/1997,0,0,0,0,0,0,0,0,0,
17610,6/14/1997,0,0,0,0,0,0,0,0,0,
17611,6/15/1997,0,0,0,0,0,0,0,0,0,
17612,6/16/1997,0,0,0,0,0,0,0,0,0,
17613,6/17/1997,0,0,0,0,0,0,0,0,0,
17614,6/18/1997,0,0,0,0,0,0,0,0,0,
17615,6/19/1997,0,0,0,0,0,0,0,0,0,
17616,6/20/1997,0,0,0,0,0,0,0,0,0,
17617,6/21/1997,0,0,0,0,0,0,0,0,0,
17618,6/22/1997,0,0,0,0,0,0,0,0,0,
17619,6/23/1997,0,0,0,0,0,0,0,0,0,
17620,6/24/1997,0,0,0,0,0,0,0,0,0,
17621,6/25/1997,0,0,0,0,0,0,0,0,0,
17622,6/26/1997,0,0,0,0,0,0,0,0,0,
17623,6/27/1997,0,0,0,0,0,0,0,0,0,
17624,6/28/1997,0,0,0,0,0,0,0,0,0,
17625,6/29/1997,0,0,0,0,0,0,0,0,0,
17626,6/30/1997,0,0,0,0,0,0,0,0,0,
17627,7/1/1997,0,0,0,0,0,0,0,6,0,
17628,7/2/1997,0,0,0,0,0,0,0,3,0,
17629,7/3/1997,0,0,0,0,0,0,0,2,0,
17630,7/4/1997,0,0,0,0,0,0,0,2,151,
17631,7/5/1997,0,0,0,0,0,0,0,2,0,
17632,7/6/1997,0,0,0,0,0,0,0,2,0,
17633,7/7/1997,0,0,0,0,0,0,0,2,0,
17634,7/8/1997,0,0,0,0,0,0,0,2,0,
17635,7/9/1997,0,0,0,0,0,0,0,2,262,
17636,7/10/1997,0,0,0,0,0,0,0,2,0,
17637,7/11/1997,0,0,0,0,0,0,0,1,111,
17638,7/12/1997,0,0,0,0,0,0,0,1,0,
17639,7/13/1997,0,0,0,0,0,0,0,1,0,
17640,7/14/1997,0,0,0,0,0,0,0,1,0,
17641,7/15/1997,0,0,0,0,0,0,0,1,196,
17642,7/16/1997,0,0,0,0,0,0,0,1,131,
17643,7/17/1997,0,0,0,0,0,0,0,1,104,
17644,7/18/1997,0,0,0,0,0,0,0,0,173,
17645,7/19/1997,0,0,0,0,0,0,0,0,507,
17646,7/20/1997,0,0,0,0,0,0,0,0,283,
17647,7/21/1997,0,0,0,0,0,0,0,0,392,
17648,7/22/1997,0,0,0,0,0,0,0,0,288,
17649,7/23/1997,0,1,0,0,0,0,0,0,536,
17650,7/24/1997,0,0,0,0,0,0,0,0,97,
17651,7/25/1997,0,0,0,0,0,0,0,0,385,
17652,7/26/1997,0,0,0,0,0,0,0,0,57,
17653,7/27/1997,0,0,0,0,0,0,0,0,0,
17654,7/28/1997,0,0,0,0,0,0,0,0,128,
17655,7/29/1997,0,0,0,0,0,0,0,0,196,
17656,7/30/1997,0,0,0,0,0,0,0,0,225,
17657,7/31/1997,0,0,0,0,0,0,0,0,435,
17658,8/1/1997,0,0,0,0,0,0,0,0,232,
17659,8/2/1997,0,0,0,0,0,0,0,0,156,
17660,8/3/1997,0,0,0,0,0,0,0,0,248,
17661,8/4/1997,0,0,0,0,0,0,0,0,250,
17662,8/5/1997,0,0,0,0,0,0,0,0,168,
17663,8/6/1997,0,0,0,0,0,0,0,0,351,
17664,8/7/1997,0,0,0,0,0,0,0,0,298,
17665,8/8/1997,0,0,0,0,0,0,0,0,74,
17666,8/9/1997,0,0,0,0,0,0,0,0,0,
17667,8/10/1997,0,0,0,0,0,0,0,0,0,
17668,8/11/1997,0,0,0,0,0,0,0,0,220,
17669,8/12/1997,0,0,0,0,0,0,0,0,0,
17670,8/13/1997,0,0,0,0,0,0,0,0,155,
17671,8/14/1997,0,0,0,0,0,0,0,0,0,
17672,8/15/1997,0,0,0,0,0,0,0,0,41,
17673,8/16/1997,0,0,0,0,0,0,0,0,0,
17674,8/17/1997,0,0,0,0,0,0,0,0,76,
17675,8/18/1997,0,0,0,0,0,0,0,0,0,
17676,8/19/1997,0,0,0,0,0,0,0,0,0,
17677,8/20/1997,0,0,0,0,0,0,0,0,0,
17678,8/21/1997,0,0,0,0,0,0,0,0,0,
17679,8/22/1997,0,0,0,0,0,0,0,0,38,
17680,8/23/1997,0,0,0,0,0,0,0,0,0,
17681,8/24/1997,0,0,0,0,0,0,0,0,0,
17682,8/25/1997,0,0,0,1,0,0,0,0,0,
17683,8/26/1997,0,0,0,0,1,0,0,0,0,
17684,8/27/1997,0,0,0,0,0,0,0,0,0,
17685,8/28/1997,3,0,0,0,0,0,0,0,0,
17686,8/29/1997,40,0,1,0,0,0,0,0,20,
17687,8/30/1997,0,0,0,0,0,0,0,0,0,
17688,8/31/1997,3,0,0,0,0,0,0,0,0,
17689,9/1/1997,0,0,0,0,0,0,0,0,0,
17690,9/2/1997,8,0,0,0,0,0,0,0,11,
17691,9/3/1997,11,0,1,5,0,0,0,0,0,
17692,9/4/1997,11,0,1,0,0,0,0,0,0,
17693,9/5/1997,0,0,2,1,0,0,0,0,10,
17694,9/6/1997,0,0,0,0,0,0,0,0,0,
17695,9/7/1997,1,0,0,0,0,0,0,0,0,
17696,9/8/1997,0,0,2,0,0,0,0,0,9,
17697,9/9/1997,0,0,3,0,0,0,0,0,0,
17698,9/10/1997,0,1,0,0,0,0,0,0,0,
17699,9/11/1997,0,0,1,0,0,0,0,0,0,
17700,9/12/1997,0,0,0,0,0,0,0,0,3,
17701,9/13/1997,0,0,1,0,0,0,0,0,0,
17702,9/14/1997,0,0,0,0,0,0,0,0,1,
17703,9/15/1997,0,0,3,0,0,0,0,0,1,
17704,9/16/1997,0,0,2,0,0,0,0,0,0,
17705,9/17/1997,0,0,2,0,0,0,0,0,0,
17706,9/18/1997,0,0,0,0,0,0,0,0,0,
17707,9/19/1997,0,0,0,0,0,0,0,0,0,
17708,9/20/1997,0,0,0,0,0,0,0,0,0,
17709,9/21/1997,0,0,0,0,0,0,0,0,0,
17710,9/22/1997,0,0,0,0,0,0,0,0,8,
17711,9/23/1997,0,0,0,0,0,0,0,0,6,
17712,9/24/1997,0,1,12,0,0,0,0,0,4,
17713,9/25/1997,0,0,0,0,0,0,0,0,5,
17714,9/26/1997,0,0,0,0,0,0,0,0,3,
17715,9/27/1997,0,0,0,0,0,0,0,0,0,
17716,9/28/1997,0,0,0,0,0,0,0,0,0,
17717,9/29/1997,0,0,0,0,0,0,0,0,14,
17718,9/30/1997,0,0,0,0,0,0,0,0,2,
17719,10/1/1997,0,0,0,0,0,0,0,0,0,
17720,10/2/1997,0,0,0,0,0,0,0,0,8,
17721,10/3/1997,0,0,0,0,0,0,0,0,1,
17722,10/4/1997,0,0,0,0,0,0,0,0,0,
17723,10/5/1997,0,0,0,0,0,0,0,0,0,
17724,10/6/1997,0,0,0,0,0,0,0,0,0,
17725,10/7/1997,0,0,0,0,0,0,0,0,1,
17726,10/8/1997,0,0,0,0,0,0,0,0,5,
17727,10/9/1997,0,0,0,0,0,0,0,0,3,
17728,10/10/1997,0,0,0,0,0,0,0,0,3,
17729,10/11/1997,0,0,0,0,0,0,0,0,0,
17730,10/12/1997,0,0,0,0,0,0,0,0,0,
17731,10/13/1997,0,0,0,0,0,0,0,0,10,
17732,10/14/1997,0,0,0,0,0,0,0,0,1,
17733,10/15/1997,0,0,0,0,0,0,0,0,1,
17734,10/16/1997,0,0,0,0,0,0,0,0,0,
17735,10/17/1997,0,0,0,0,0,0,0,0,0,
17736,10/18/1997,0,0,0,0,0,0,0,0,0,
17737,10/19/1997,0,0,0,0,0,0,0,0,0,
17738,10/20/1997,0,0,0,0,0,0,0,0,1,
17739,10/21/1997,0,0,0,0,0,0,0,0,0,
17740,10/22/1997,0,0,0,0,0,0,0,0,0,
17741,10/23/1997,0,0,0,0,0,0,0,0,1,
17742,10/24/1997,0,0,0,0,0,0,0,0,0,
17743,10/25/1997,0,0,0,0,0,0,0,0,0,
17744,10/26/1997,0,0,0,0,0,0,0,0,0,
17745,10/27/1997,0,0,0,0,0,0,0,0,0,
17746,10/28/1997,0,0,0,0,0,0,0,0,0,
17747,10/29/1997,0,0,0,0,0,0,0,0,0,
17748,10/30/1997,0,0,0,0,0,0,0,0,2,
17749,10/31/1997,0,0,0,0,0,0,0,0,0,
17750,6/1/1998,0,0,0,0,0,0,0,0,0,
17751,6/2/1998,0,0,0,0,0,0,0,0,0,
17752,6/3/1998,0,0,0,0,0,0,0,0,0,
17753,6/4/1998,0,0,0,0,0,0,0,0,0,
17754,6/5/1998,0,0,0,0,0,0,0,0,0,
17755,6/6/1998,0,0,0,0,0,0,0,0,0,
17756,6/7/1998,0,0,0,0,0,0,0,0,0,
17757,6/8/1998,0,0,0,0,0,0,0,0,0,
17758,6/9/1998,0,0,0,0,0,0,0,0,0,
17759,6/10/1998,0,0,0,0,0,0,0,0,0,
17760,6/11/1998,0,0,0,0,0,0,0,0,0,
17761,6/12/1998,0,0,0,0,0,0,0,0,0,
17762,6/13/1998,0,0,0,0,0,0,0,0,0,
17763,6/14/1998,0,0,0,0,0,0,0,0,0,
17764,6/15/1998,0,0,0,0,0,0,0,0,0,
17765,6/16/1998,0,0,0,0,0,0,0,0,0,
17766,6/17/1998,0,0,0,0,0,0,0,0,0,
17767,6/18/1998,0,0,0,0,0,0,0,0,0,
17768,6/19/1998,0,0,0,0,0,0,0,0,0,
17769,6/20/1998,0,0,0,0,0,0,0,0,0,
17770,6/21/1998,0,0,0,0,0,0,0,0,0,
17771,6/22/1998,0,0,0,0,0,0,0,0,0,
17772,6/23/1998,0,0,0,0,0,0,0,0,0,
17773,6/24/1998,0,0,0,0,0,0,0,0,193,
17774,6/25/1998,0,0,0,0,0,0,0,0,255,
17775,6/26/1998,0,0,0,0,0,0,0,0,73,
17776,6/27/1998,0,0,0,0,0,0,0,0,142,
17777,6/28/1998,0,0,0,0,0,0,0,0,208,
17778,6/29/1998,0,0,0,0,0,0,0,0,128,
17779,6/30/1998,0,0,0,0,0,0,0,0,86,
17780,7/1/1998,0,0,0,0,0,0,0,4,0,
17781,7/2/1998,0,0,0,0,0,0,0,2,42,
17782,7/3/1998,0,0,0,0,0,0,0,1,384,
17783,7/4/1998,0,0,0,0,0,0,0,1,451,
